id,title
ZXnJEAdKUho,خیبر پختونخواہ: سخت سیکورٹی میں بلدیاتی انتخابات کا انعقاد
j1Xsq30vdKM,کیلیفورنیا حملے کی تحقیقات میں امریکہ سے تعاون کو تیار ہیں: سرتاج عزیز
I_dd428Dzck,امریکی ریاست پینسلوینیا میں برف کے پہاڑ کھڑے ہو گئے
qBdN3hduKkY,English in a Minute: Call it a day: Faiza Bukhari
_bOr5zdikl8,گوادر میں پراپرٹی کا بازار گرم
FNfcdbBy0JU,جادوئی کوکر | Magical Cooker Story in Urdu | Urdu Story | Urdu Fairy Tales | Urdu Kahaniya
L5x6Bo4nyRw,7 Things Makes Man Successful | Qasim Ali Shah
XQurnb1Afdw,کیا خواتین اپنی مرضی سے ووٹ ڈال سکیں گی؟
0omHLFftnjY,حملہ آور کا بیرون ملک گروہ سے تعلق 'واضح نہیں': صدر اوباما
ISF49qwdawk,ریپبلکن کنونشن میں شریک جسدیپ سنگھ
WBRzE9Q6laY,Secretary Blinken’s meeting with Pakistani foreign minister Bilawal Bhutto Zardari | VOA URDU
TSF7OsvfDH8,NEWSMINUTEترکی۔ ہڑتال
qancwwZ3DAw,امریکی پرچم کے بارے میں دلچسپ حقائق
1m-pfloMHBc,A Pakistani University That Generates its Own Electricity Through Solar Power: Saman Khan
xyBTusPU1n8,"Attack in Indian Kashmir, 5 Policemen Died"
EeN4x6BqHVE,بلی شہزادی | The Cat Princess Story | Urdu Fairy Tales
iZiuCRc73-s,افغان مہاجرین کے معاملے پر پاک افغان ایکشن پلان کا کردار اہم ہو سکتا ہے
I21D5MPjxHs,Rang Aasmaa Ep 70 | رنگ آسماں / रंग आकाश | Urdu Classic.Islamic and Historical Books
vuXG9CD3wVI,بھارت میں ایک خاص بس
a4V7P5oZq9Q,Waada (The Promise) - Episode 23 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
O0StumoVY2c,"Headlines with Khalid Hameed, Monday, June 14, 2021"
CK_8DmCZMlM,کوئٹہ فائرنگ سے ڈی ایس پی ہلاک
0rKRLJBa8vo,"Khabron Se Aage 2 (Nov 8, 11)"
UE_XpE6qKX4,Six months of Taliban rule in Afghanistan: economic pressures & business situation in Kabul|VOA URDU
TG4OUA86PdQ,Serious issues at the paying stage of New Islamabad Airport resulted in delays
VGOKB1Hep9Y,CODA: What does the film's Oscar win mean for the deaf community? | VOA URDU
zxHOSaTeFj4,"Moral Story ""The Golden Tree and Its Arrogance"" | سنہری درخت اور اس کا تکبر | #Kidcography"
DmXD2AkkCuo,دی جنجیر بریڈ مین | Gingerbread man in Urdu | Urdu Story | Urdu Fairy Tales
UiJOSSWaaA8,Rani Khan: How a transgender quit dancing and founded Madrassa - BBC URDU
qB3-XF41hjg,مصر کا انوکھا سلائی کارخانہ
d2qAVRD261g,امریکہ کا صدر کون بن سکتا ہے؟
pYJIUQfE2Mg,Wastage of US Funds in Afghanistan Reconstruction
ZMzTs3UYGwk,Qualities to be a Good Leader - Develop Leadership Qualities - Qasim Ali Shah
pde-1lDIWrU,This is First Time Afghanistan is Having Serious Peace Talks: Rahimullah Yusufzai
zkK6wXADeJo,"نیوز منٹ September 14, 2015"
1x8IsClcBIw,چین میں تیار کردہ بحری بیڑہ
QaZ5rFV84EE,ایم کیو ایم سینیٹ، قومی اور سندھ اسمبلیوں سے مستعفی
v3xBFOWKhl4,School for Cancer Children Patients in Karachi: Sidra Dar
oFHX2fzU088,نیو یارک میں عیدِ قرباں کے رنگ
RJP0yKdCioA,خوش قسمت کی قسم | Galoshes of Fortune in Urdu | Urdu Story | Urdu Fairy Tales
4Y1Xyx9SA3s,Mother of All Mosques in America: Saqib Ul Islam
pcZv1DGL-jk,کثیر ملکی معاہدے امریکی مفاد میں نہیں
8htOvSnB8XY,یو ایس ایس ابراہم لنکن بحری بیڑا
kIoRgwt3jTE,Waada (The Promise) - Episode 20 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
Erjds2_w200,Public Schools or NGO Schools: Which to Prefer?
uVffnNmt8Y8,غریب کا ٹرک اسکول | Urdu Story | Stories in Urdu | Urdu Fairy Tales | Urdu Kahaniya
kELPGpU3tXg,Barda # 69 بردہ बरदा | Urdu historical Novel
Zag26q64RiA,What to stop extremism in America?
UFrfSmNAeIw,ایجنٹ مشہود عالم ویکسین کے ذریعے انسانیت کو بچانا چاہتا ہے
37I14gQaqCQ,Current Situation of Terrorism in South Asia
y3z-vN4tYfw,پاکستان ومن کرکٹر کائنات امتیاز کی سالگرہ
kmIHrlAsmLs,Limits of Punishment: Saba Shah Khan
U4fm_yZztRE,"View 360 - Thursday, February 4, 2021"
gunbjWh_D_s,پیر 18 نومبر کا سیربین، تیسرا حصہ
y747ErMHykw,کراچی کے تاریخی 'پائنیر بک ہاؤس' کی داستان
kzF7Mt6G45M,"Nasra, nashrah, nasira, yasra, yusra names meaning in urdu || by Mufti Sadaqat Husain official #name"
A8qTefTPUqI,نیوز منٹ- اسلامک سٹیٹ۔ فرانسیسی  شہری کی شمولئیت کا شبہ
7K7YzWZ-3U8,اینڈی فلاور کا نیشنل کرکٹ اکیڈمی کا دورہ
EWGufcfcYOA,کیا امیگریشن اصلاحات کا امریکی وسط مدتی انتخابات میں اہم رول ہوگا
KZa26nbHiYw,Afghanistan: Life in Herat under the Taliban - BBC URDU
QBqkHHbDhvs,سنگمار | The Pebble Shooter Story in Urdu | Urdu Kahaniya | Urdu Fairy Tales
Ph-w1ttAMzQ,"VOA URDU| Headlines | 07PM | February 18, 2022 | Khalid Hameed"
txXC8TKV9ZU,عالمی عدالت انصاف کا میانمار سے متعلق فیصلہ
oKLzwGYdDoc,'پاکستان مسئلے کا نہیں حل کا حصہ بنے'
fdBPZV2GpaE,قدرتی آوازوں کے عاشق نابینا کولاسو
66ht2ln22Pw,پیرو میں شدید بارشیں، سیلاب
pLZpwukbRZk,"gazala name meaning in urdu, gazala naam ka matlab || by Mufti Sadaqat official #gazala #name"
YIfMoz8U6wc,"نیوز منٹ August 25, 2015"
bnMM3PUxK3U,بلیک فرائی ڈے
iYPkCRUeir0,"VOA URDU| Headlines | 07PM |December 22, 2021| Khalid Hameed"
iPqLv4ETqnI,Waada (The Promise) - Episode 115 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
l62Y_dr7vA0,Emir and Reyhan's first visit  | Waada (The Promise) - Episode 12
m2yxZeqldDw,"View 360 - Wednesday, May 1, 2019"
2V2qNphCy7U,مٹی کا ریفریجریٹر  | Urdu Story | Stories in Urdu | Urdu Fairy Tales | Urdu Kahaniya
XYjJyVIWq9M,South Asians in New York's pride prade | VOA URDU
D0cb3BB3v-U,How America is Fighting with Coronavirus? Nadeem Yaqub
1Hff-24T7UQ,سیاٹل میں خواتین کو بااختیار بنانے کے لئے متحرک پاکستانی خواتین
eULT0XscUHA,بھارت میں کمبھ میلا اور بی جے پی کی انتخابی مہم
xdUdfk-2tJk,View 360-پیر 24 جولائی کا پروگرام
gxcDFhrAjhs,انگلش ایک منٹ میں
P73MJmtUVGQ,"tanaz name meaning in urdu, tanaz naam ka matlab || by Mufti Sadaqat Husain official #tanaz #name"
2-xujpFaoDg,افغان امریکی خوف اور مایوسی کا شکار کیوں ہیں؟
hRZxuUxdCaI,دیکھئیے آج کی بڑی خبر - BBC Urdu
TkyON1vuqw0,Russia-Ukraine war: Concerns over children's mental health | VOA URDU
dzH5uRaynxw,View 360 - جمعہ 29 ستمبر کا پروگرام
zlYzjzuM708,ویو 360 | گریمی ایوارڈ جیتنے والی پاکستانی آرٹسٹ عروج آٖفتاب کی وی او اے سے خصوصی گفتگو | جمعرات،
abHDQ7iUrBo,تھالی لینڈ میں بھیسنوں کی دوڑ
37W9g-bM2IM,The beauty guru with no arms or legs - BBCURDU
y8bMPW8HkQI,Travel To Hungary | hungary History Documentary in Urdu And Hindi | Spider Tv | ہنگری کی سیر
gXH-bgNGAdg,تمباکو نوشی پاکستان میں اموات کی ایک بڑی وجہ ہے: ڈاکٹر
x1BMEZFPno4,تارکین کے لیے سلووینیا کی سرحد پر سختی
6h7DAfc28-Q,How Do Afghan Students in Pakistan View the Changing Situation in Their Country?
CIFv3DraNCA,صدر ٹرمپ کی پالیسیاں اور نومبر کے کانگریس انتخابات
CJXPvsYfbTk,کراچی لٹریچر فیسٹیول
JF8ahS_PhYo,گرینچ نے کیا سانتا کلاس کو کڈنیپ | Urdu Story | Urdu Fairy Tales | Urdu Cartoon | Christmas Special
avouWNPdJso,Waada (The Promise) - Episode 150 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
OaxDapCENc8,رات کا سورج | Urdu Story | Stories in Urdu | Urdu Fairy Tales | Urdu Kahaniya
be3JT1kNUJ8,"Headlines with Khalid Hameed, Wednesday, March 4, 2020"
QlpzdogpZQ4,Waada (The Promise) - Episode 167 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
SNmtjwr5Nrc,"Headlines with Khalid Hameed, Monday, April 6, 2020"
XgF_mkMA7nU,Waada (The Promise) - Episode 124 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
X-bM8P869PQ,View 360 – منگل 5 دسمبر کا پروگرام
Wrn0-Ordo7k,"VOA URDU| View 360 | March 9, 20 | A Cemetery Dedicated to Muslims in  Virginia"
WiIgPmop8fI,ماسکو ایئرپورٹ پر بم دھماکہ کے بعد
YWVRRX20Zrc,Waada (The Promise) - Episode 87 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
ZRwpbsoKWG0,Waada (The Promise) - Episode 104 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
g2zR1rsOefo,"VOA URDU| Headlines | 07PM | ٘May 11, 2022 | Khalid Hameed"
h0hD1gqVMlY,ویو 360 | امریکی صدر کانگریس کا اعتماد کھو دے تو کیا اسے ہٹایا جا سکتا ہے؟ | جمعہ، 25 مارچ  کا پروگر
bw5_c4FgbWo,"VOA URDU| View 360 | June 2, 2022  | Can hepatitis be transmitted from mother to child?"
f9VWHajgtwI,اساتذہ کا عالمی دن
cisyo5GRabg,"Headlines with Khalid Hameed, Wednesday, December 18, 2019 - شام سات بجے کی خبریں خالد حمید کے ساتھ"
j_FG6NIOTr0,The Importance of The Gospel | پاک کلام پڑھنے اور سننے کی اہمیت | Urdu Masihi Videos
oiteXEsqp44,صلیب پر یسوع کے سات کلمات | Seven Sayings of Jesus on the Cross (Urdu Version)
oovjP6ghBBA,"Barda, بردہ, बरदा | Urdu  historical Novel # 17"
tQLNO3XG1GA,"EP#15 Bahraini Spoken Arabic  بحرینی عربی  |  A. Salam  |  January 31, 2020."
tXRItvPilKg,Voice of America Urdu news 14.01.2022 Urdu Broadcast
v1SqM03oXNs,ویو 360 | گلیشیئرز کا پگھلنا پاکستان کے لیے خطرے کی گھنٹی؟ | جمعہ، 13مئی 2022 کا پروگرام
wKN35HwtAG4,Biden's trip to middle east: impact on Saudi-israel relations | VOA URDU
yddDRcQL6r0,بدسورت بتھ | Ugly Duckling in Urdu | Urdu Story | Urdu Fairy Tales
zzpvaXdeGg8,"Headlines with Khalid Hameed, Thursday, June 18, 2020"
BmQB2-3yFSU,چھوٹی جلپاری Little Mermaid Story In Urdu | Urdu Story | Urdu Fairy Tales | Urdu Cartoon
9HebQ2YVsUk,BBC 100 Women: Sharing the destroyed secret protest diaries of women in Iran - BBC URDU
3bNlt5M0tkM,History of Nawab Siraj-ud-Daulah Part05 | نواب سراج الدولہ | नवाब सिराज अल-दावला | Urdu Classic
8Z9yzWjgLQk,Adam عليه السلام || Shaikh Arshad Basheer Madani
EPovwbDHf0Q,جمعہ 6 ستمبر کا سیربین، حصۂ سوم
Eej4bXNVPvc,"Radio Japan Urdu News | ریڈیو جاپان اردو خبریں | sairbeen bbc urdu radio, voa urdu | 09.05.2022"
IAaPkgZkZ3k,ویو 360 | ہزاروں پاکستانی بدستور شناختی کارڈ کے بغیر کیوں؟ | بدھ، 23 مارچ 2022 کا پروگرام
NCYDR2qi-qg,"Reduction in Use of Plastic Bags and Straws in Washington, DC: Imron Jadoon"
JtxWNtoCU6I,ویو 360 | دنیا کا سب سے بڑا کارگو جہاز روس نے تباہ کر دیا | بدھ، 11 مئی 2022 کا پروگرام
KUAuVKbZrZU,"VOA URDU| Headlines | 07PM | January 31, 2022 | Khalid Hameed"
J80ljiIQkx0,Waada (The Promise) - Episode 94 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
Mhnhvbxs7Gg,صحرائے چولستان ميں برکھا رت کيسي بہار لائی
LJRLUCUcRgQ,Rang Aasmaa Ep 27 Urdu Novel रंग आकाश  رنگ آسماں
Llv_ZdBj2qU,زراعت کے شعبے میں مصنوعی ذہانت کا استعمال
KVRgNtvenaY,Barda  بردہ  बरदा | Urdu  historical Novel # 26
NYZLijIHcYI,What is Kashmir Issue? Nukhbat Malik
OP6Wsejm-gA,کابل کی 5 سالہ محنت کش نبیلہ
cFZrJUZsGTI,No Egg Production in Female by Dr Naveed | Aurton men andy na paida hun خواتین میں انڈوں کا نہ بننا
Qb2dpRj8PxI,افغان صدر اشرف غنی پاکستان کا دورہ کریں گے
QIzw4agYrWA,"VOA URDU| Headlines | 07PM | April 6, 2022 | Khalid Hameed"
QnQAYKqalwg,New couple's first breakfast  | Waada (The Promise) - Episode 7
SQ5GRSEC8YQ,What kind of path will Cavidan follow after injuring Reyhan? | Waada (The Promise) - Episode 11
d0lRc6-2sA8,"VOA URDU| View 360 | January 13, 2023 | Undocumented Afghan immigrants' deportation begins."
WVlDbF2EJHw,BBC Partners   Global Newsbeat Urdu 19 30 GMT   بی بی سی گلوبل نیوز بِیٹ
X21HdXNW8Ag,"Headlines with Khalid Hameed, Monday, July 27, 2020"
WZt_EoroG0c,Coronavirus: Latin America sees dramatic drop in school attendance - BBC URDU
Zdc1TxJYR9Y,Waada (The Promise) - Episode 162 | URDU Dubbed | Season 2 [ترک ٹی وی سیریز اردو میں ڈب]
Y55c99Jm5Wg,پاکستان نے طالبان کو کیا کہا؟
ala7XN5TfuM,Talash: Pakistan's 'first' feature film to deal with malnutrition - BBCURDU
aCkbIwfvUrk,Waada (The Promise) - Episode 39 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
bTN0M_MzxFQ,لکڑی سے مجسمے بنانے والا فنکار
ebgYjG76Ecg,يورپي الیکشن میں اميگريشن مخالف کامياب
grYq6JoQ6-A,Travel To Belarus | Full History And Documentary About Belarus In Urdu & Hindi | بیلاروس کی سیر
irrKF7arh7U,ویو 360 | کیا صحافی سیاست دان بن گئے ہیں؟ | جمعرات، 5 مئی 2022 کا پروگرام
k1n2FJwjIAc,Nabi ﷺ Ke Piyare Maujizaat || Arshad Basheer Madani
k1q2dJTraL8,Tumak Tala Tumak Tala Funny Poem For Babyes|| Urdu Kids Story In Urdu And Hindi ||ٹمک ٹالا
h3cKZDcqQJg,Barda # 51 بردہ बरदा | Urdu historical Novel
npNX_FUGoYs,Travel To Marshall Islands | History And Documentary Marshall Islands Urdu | جزائر مارشل کی سیر
pH2veF_B1GI,Bahraini Spoken Arabic EP# 38   بحرینی عربی || Arabic for Urdu Speakers || Abdus Salam
oKImqQLvj1Q,"VOA URDU| View 360 | March 28, 2022 | No-ccnfidence against Imran Khan: Allies' vote is important"
tha0RxiCyIk,Poem for Teacher || Teacher's Day Poem || Teacher's Day Poetry || Poetry for Teacher || Ustaad Poem
tQE4Nhr5sZw,Dharti Ka Safar P42|دھرتی کا سفر / पृथ्वी की यात्रा | Urdu Classic.Islamic and Historical Books
tlpnTePgXkI,Rang Aasmaa Ep 37 Urdu Novel रंग आकाश  رنگ آسماں
tyugMEI31vM,Travel To Republic of Dagestan | Full Documentary About Russian Republic Of Dagestan |داغستان کی سیر
u5f0S8UXgkg,Speech on Aamad e Rasool SAW  || آمدِ رسول صلیٰ اللہ علیہ وآلہ وسلم || Speech for Rabi ul Awal
5R2wQtqLxwQ,Barda # 71 بردہ बरदा | Urdu historical Novel
AfXKWoyEm8U,Travel To Uruguay | uruguay History Documentary  in Urdu And Hindi | Spider Tv |  یوروگوائے
BA94f7-4Re0,لوڈ شیڈنگ صرف پاکستان کا ہی مسئلہ نہیں
BmhcswYwClI,'لوگ گوشت لاتے ہیں ذائقہ ہم اسے دیتے ہیں'
DOazKioAN3Q,"Headlines with Behjat Gilani, Friday, February 21, 2020"
DcqNhpzgVKE,Barda  بردہ  बरदा | Urdu  historical Novel # 37
HQXtr2pR7dM,"VOA URDU| View 360 | March 3, 2022 | Russia-Ukraine Conflict: Pakistan  did not Condemn Russia"
GfvGHI35rzs,صافانی نوکڈ وال والی بٹی | The Old Street Lamp Story in Urdu | Urdu Fairy Tales
GAULGAk3pr8,maday ka ilaj no one | stomach treatment in urdu | ‫معدہ کے امراض
GkNGkLh9QWg,کم عمر بچوں کو سکرین سے دور رکھیں: عالمی ادارہ صحت
K8S8IEbP0tg,Rang Aasmaa Ep 33 Urdu Novel रंग आकाश  رنگ آسماں
JCXwKVWGO8E,5 unique trends in robotics in 2022 | VOA URDU
KhwREzNHwOA,ایک آنکھ دو آنکھیں تین آنکھیں | One Eye Two Eyes And Three Eyes Story in Urdu  | Urdu Fairy Tales
MfyzThauw9Q,Siqlia Ka Mujahid \ 01 : Urdu Historical Novel
OVe__CZlUnc,Tanmanjeet Singh : British MP shares his childhood experience of racism in the UK - BBC URDU
OrF0VCYg_WA,Travel To Moldova | Full History And Documentary About Moldova In Urdu & Hindi | مالدووا کی سیر
P2R5IEdYx0A,کراچی: مصطفیٰ کمال کے انکشافات، شہریوں کی نظر سے
UyW8SIgpSOc,"VOA URDU| Headlines | 07PM | May 2, 202 | Behjat Gilani"
VLI1fZl6Pnw,"VOA URDU| View 360 | August 31, 2022 | Pakistan Finance Minister on Imports from India"
ueAgx0aD0WE,Travel To Hong Kong | History Documentary  In Urdu And Hindi | Spider Tv | ہانگ کانگ کی سیر
v4lD9GwJ4Sw,Travel To Estonia | Full History And Documentary About Estonia In Urdu By Jani TV | اسٹونیا کی سیر
vthnDzrXsQU,"VOA URDU| View 360 | June 7, 2022 | Domestic terrorism in America?"
CVQoLjIerTE,"Radio Japan Urdu News | ریڈیو جاپان اردو خبریں | sairbeen bbc urdu radio, voa urdu | 03.02.2022"
YH-tslPY4Bs,کوئٹہ: ایف سی مددگار سنٹر پر ناکام حملہ، پانچ دہشت گرد ہلاک
2jPhaAv9oKg,Pakistan Passport Ranking 2021 دنیا کے 10 سب سے کمزور ترین پاسپورٹس  LalGulab
FjFUnu_OVXo,"VOA URDU| View 360 | May 12, 2022 | Journalists who put their lives on the line of duty for truth"
G3OCKooQ3Wc,ویو 360   زخمی پرندوں کو بچانے کے لیے سرگرم بھارتی شہری  جمعہ، 18مارچ 2022 کا پروگرام
EQxIOnREMSw,مکوڈھا اور تیڈا | Ant and the Grasshopper in Urdu | Urdu Story | Urdu Fairy Tales
DNx2ZriDA7w,جبری شادي کرانے پر سات سال کی قید
6Oz3Pp_8X4c,Muhammad ﷺ  Aur Insaaniyat Ki Rahnumai II Arshad Basheer Madani
4UMnUQw6cCM,Ramadan memories  of Anwar Maqsood's wife Imrana Maqsood | VOA URDU
RIVEDgAws-8,امریکی صدر کے پاکستان مخالف بیان پر ملی مسلم لیگ کا احتجاج
RZusWnnyoDY,چھوٹا ٹین سپاہی Little Tin Soldier Story In Urdu | Urdu Story for Kids | Urdu Fairy Tales 2020
2rAzhwKrgQE,"Fundamental of Quadrilateral Types of Quadrilateral in Urdu/Hindi/ TRT,DEECET TS TET MATHS چارضلعی"
K4CbZ-hIcxg,Important Quality of a Teacher to Transform Students' Life - Qasim Ali Shah
JMqeELCYR2Y,China Plane Urdu Documentary چین میں گرنے والے جہاز کی کہانی LalGulab
L4M5Iie0OHo,Waada (The Promise) - Episode 40 | URDU Dubbed | Season 1 [ترک ٹی وی سیریز اردو میں ڈب]
Q1r1LZ_YvzM,Travel To China | Travel Urdu Documentary of China | History And Facts About China | چین کی سیر
